match_id,duration,win_team,score_r,score_d,skill,w1,w2,w3,w4,w5,l1,l2,l3,l4,l5
6374112707,2349,1,31,55,,Bane,Spirit Breaker,Queen of Pain,Tidehunter,Juggernaut,Ogre Magi,Mars,Tusk,Ember Spirit,Phantom Lancer
6374112712,2788,1,33,57,,Pudge,Jakiro,Invoker,Bristleback,Ursa,Centaur Warrunner,Leshrac,Juggernaut,Disruptor,Outworld Devourer
6374112801,2788,1,32,44,,Disruptor,Dazzle,Enchantress,Necrophos,Axe,Faceless Void,Weaver,Pudge,Storm Spirit,Lina
6374113203,2725,0,67,48,,Mirana,Dark Willow,Bounty Hunter,Templar Assassin,Slark,Techies,Disruptor,Necrophos,Phantom Assassin,Jakiro
6374113211,1794,0,24,20,,Shadow Shaman,Sven,Zeus,Abaddon,Puck,Witch Doctor,Outworld Devourer,Juggernaut,Legion Commander,Spirit Breaker
6374113212,1978,1,25,45,,Lion,Queen of Pain,Kunkka,Phoenix,Shadow Shaman,Nyx Assassin,Crystal Maiden,Anti-Mage,Mars,Pugna
6374113306,2639,1,24,40,,Invoker,Slark,Legion Commander,Ogre Magi,Enigma,Treant Protector,Ursa,Nature's Prophet,Timbersaw,Necrophos
6374113308,2762,0,47,47,,Mirana,Lich,Spectre,Mars,Necrophos,Rubick,Shadow Shaman,Kunkka,Ursa,Bane
6374113312,2336,0,41,34,,Invoker,Spirit Breaker,Necrophos,Venomancer,Gyrocopter,Warlock,Bristleback,Wraith King,Puck,Skywrath Mage
6374114002,1930,0,52,21,,Pudge,Marci,Tusk,Weaver,Razor,Nature's Prophet,Ogre Magi,Night Stalker,Grimstroke,Faceless Void
6374114006,2176,1,23,55,,Witch Doctor,Earthshaker,Pangolier,Sniper,Ember Spirit,Crystal Maiden,Lion,Centaur Warrunner,Spectre,Void Spirit
6374114108,2111,1,31,48,,Marci,Bane,Kunkka,Sniper,Faceless Void,Ancient Apparition,Grimstroke,Void Spirit,Necrophos,Phantom Assassin
6374114109,3184,1,50,38,,Huskar,Invoker,Slardar,Jakiro,Luna,Rubick,Spirit Breaker,Axe,Storm Spirit,Sven
6374114111,1904,1,21,38,,Shadow Shaman,Ogre Magi,Legion Commander,Invoker,Wraith King,Lion,Ember Spirit,Anti-Mage,Kunkka,Necrophos
6374114112,2549,0,60,35,,Terrorblade,Pudge,Void Spirit,Rubick,Grimstroke,Shadow Shaman,Witch Doctor,Monkey King,Morphling,Luna
6374114906,1527,1,6,18,,Mirana,Shadow Shaman,Invoker,Chaos Knight,Juggernaut,Legion Commander,Viper,Grimstroke,Slark,Queen of Pain
6374114915,2428,1,45,43,,Ember Spirit,Grimstroke,Silencer,Wraith King,Ursa,Ogre Magi,Earthshaker,Zeus,Night Stalker,Morphling
6374114917,2629,1,42,52,,Pudge,Grimstroke,Tidehunter,Sven,Drow Ranger,Disruptor,Spirit Breaker,Enigma,Outworld Devourer,Morphling
6374114918,2337,0,58,37,,Grimstroke,Pudge,Lion,Slardar,Anti-Mage,Earth Spirit,Lina,Medusa,Tidehunter,Nature's Prophet
6374115000,2630,1,34,52,,Dazzle,Night Stalker,Invoker,Zeus,Ursa,Ancient Apparition,Weaver,Wraith King,Spirit Breaker,Outworld Devourer
6374115018,2166,1,24,41,,Shadow Demon,Keeper of the Light,Pangolier,Wraith King,Tinker,Lion,Oracle,Mars,Phantom Assassin,Ember Spirit
6374115019,2787,1,35,58,,Rubick,Ursa,Lion,Timbersaw,Tiny,Spirit Breaker,Disruptor,Tinker,Phantom Assassin,Dark Willow
6374115108,2550,1,25,34,,Lion,Magnus,Undying,Medusa,Kunkka,Nyx Assassin,Spirit Breaker,Templar Assassin,Keeper of the Light,Slark
6374115604,1726,0,38,33,,Earth Spirit,Crystal Maiden,Queen of Pain,Sniper,Bristleback,Mars,Windranger,Monkey King,Sand King,Anti-Mage
6374115619,1943,0,22,17,,Shadow Shaman,Mars,Luna,Centaur Warrunner,Tinker,Pudge,Jakiro,Invoker,Mirana,Juggernaut
6374115701,2096,0,37,20,,Earthshaker,Techies,Razor,Faceless Void,Puck,Venomancer,Juggernaut,Rubick,Mars,Outworld Devourer
6374115703,1558,0,36,13,,Dawnbreaker,Ancient Apparition,Necrophos,Drow Ranger,Queen of Pain,Lich,Nyx Assassin,Magnus,Juggernaut,Undying
6374115709,1857,1,19,37,,Dark Willow,Crystal Maiden,Juggernaut,Magnus,Ember Spirit,Pugna,Grimstroke,Jakiro,Phantom Assassin,Outworld Devourer
6374116108,2347,0,43,28,,Invoker,Lion,Clockwerk,Morphling,Puck,Skywrath Mage,Disruptor,Ursa,Night Stalker,Queen of Pain
6374116117,2915,1,34,41,,Keeper of the Light,Invoker,Bristleback,Phantom Assassin,Enigma,Tusk,Chaos Knight,Queen of Pain,Shadow Fiend,Timbersaw
6374116118,3130,1,44,33,,Jakiro,Brewmaster,Bounty Hunter,Medusa,Shadow Fiend,Snapfire,Abaddon,Riki,Silencer,Dragon Knight
6374116204,2328,1,29,38,,Ancient Apparition,Tiny,Magnus,Phantom Assassin,Outworld Devourer,Disruptor,Earth Spirit,Lifestealer,Bounty Hunter,Earthshaker
6374116803,2454,1,40,41,,Marci,Sniper,Dazzle,Luna,Bristleback,Dark Willow,Medusa,Witch Doctor,Elder Titan,Chaos Knight
6374116813,2525,1,25,53,,Earthshaker,Sven,Bloodseeker,Riki,Skywrath Mage,Enigma,Nature's Prophet,Juggernaut,Beastmaster,Morphling
6374116815,1891,1,14,36,,Rubick,Spirit Breaker,Viper,Weaver,Bounty Hunter,Shadow Shaman,Timbersaw,Bane,Kunkka,Medusa
6374116905,1320,0,36,14,,Venomancer,Mirana,Dragon Knight,Ogre Magi,Sniper,Enchantress,Silencer,Juggernaut,Gyrocopter,Puck
6374116907,2528,0,39,32,,Snapfire,Razor,Drow Ranger,Medusa,Sven,Pudge,Ancient Apparition,Pugna,Outworld Devourer,Ursa
6374116908,2874,0,44,45,,Lifestealer,Wraith King,Earthshaker,Spirit Breaker,Centaur Warrunner,Witch Doctor,Dark Seer,Legion Commander,Tiny,Axe
6374116910,2282,0,43,24,,Riki,Lich,Lina,Puck,Morphling,Spirit Breaker,Witch Doctor,Shadow Fiend,Razor,Slardar
6374117703,3971,0,47,31,,Enigma,Sniper,Dawnbreaker,Ursa,Razor,Skywrath Mage,Nyx Assassin,Phantom Lancer,Outworld Devourer,Naga Siren
6374117704,2213,0,45,31,,Techies,Lion,Dazzle,Phantom Assassin,Spectre,Sniper,Queen of Pain,Ancient Apparition,Wraith King,Winter Wyvern
6374117707,2553,1,24,29,,Dazzle,Hoodwink,Necrophos,Morphling,Anti-Mage,Pudge,Dragon Knight,Dark Willow,Naga Siren,Sniper
6374117708,1626,1,19,29,,Ember Spirit,Snapfire,Lone Druid,Winter Wyvern,Phantom Lancer,Disruptor,Pudge,Beastmaster,Shadow Fiend,Morphling
6374117710,2271,0,43,35,,Disruptor,Lich,Bristleback,Magnus,Juggernaut,Jakiro,Spirit Breaker,Mirana,Luna,Outworld Devourer
6374117713,2330,0,45,32,,Necrophos,Razor,Juggernaut,Windranger,Pugna,Silencer,Phantom Assassin,Magnus,Lich,Enigma
6374117803,2119,0,55,20,,Slark,Lion,Tusk,Queen of Pain,Necrophos,Ogre Magi,Bane,Elder Titan,Clinkz,Bloodseeker
6374117806,2074,1,44,44,,Pudge,Skywrath Mage,Visage,Arc Warden,Shadow Fiend,Tinker,Mirana,Bounty Hunter,Spirit Breaker,Clinkz
6374117807,2037,0,57,31,,Tinker,Witch Doctor,Undying,Morphling,Legion Commander,Ogre Magi,Hoodwink,Queen of Pain,Bristleback,Faceless Void
6374117808,2120,1,24,40,,Dazzle,Snapfire,Axe,Naga Siren,Tinker,Earth Spirit,Vengeful Spirit,Bounty Hunter,Earthshaker,Luna
6374117809,2682,0,54,62,,Bane,Marci,Axe,Sniper,Invoker,Earth Spirit,Rubick,Ursa,Chaos Knight,Ember Spirit
6374117816,2237,1,26,49,,Lion,Bristleback,Weaver,Juggernaut,Sniper,Phantom Assassin,Rubick,Bloodseeker,Crystal Maiden,Storm Spirit
6374118607,1963,1,31,29,,Phoenix,Keeper of the Light,Wraith King,Mars,Void Spirit,Dazzle,Rubick,Windranger,Ursa,Warlock
6374118618,3293,1,38,60,,Zeus,Lion,Axe,Templar Assassin,Faceless Void,Techies,Sniper,Shadow Shaman,Centaur Warrunner,Ursa
6374118706,1998,1,19,48,,Invoker,Outworld Devourer,Wraith King,Rubick,Ursa,Zeus,Lion,Mars,Legion Commander,Void Spirit
6374118709,4648,0,60,79,,Lion,Sand King,Lifestealer,Winter Wyvern,Storm Spirit,Witch Doctor,Zeus,Disruptor,Enigma,Faceless Void
6374118711,3382,0,71,60,,Spirit Breaker,Timbersaw,Crystal Maiden,Tinker,Hoodwink,Lion,Ursa,Mars,Shadow Shaman,Magnus
6374119510,2961,0,48,34,,Jakiro,Phantom Assassin,Shadow Shaman,Queen of Pain,Legion Commander,Dark Willow,Spirit Breaker,Snapfire,Terrorblade,Zeus
6374119517,2567,1,30,41,,Skywrath Mage,Lion,Wraith King,Anti-Mage,Zeus,Earthshaker,Vengeful Spirit,Silencer,Mirana,Phantom Lancer
6374119518,4208,0,53,45,,Mirana,Ancient Apparition,Slark,Sand King,Ember Spirit,Bane,Ogre Magi,Axe,Wraith King,Zeus
6374119609,2848,1,56,47,,Grimstroke,Phoenix,Tidehunter,Dragon Knight,Morphling,Phantom Assassin,Shadow Shaman,Lina,Clockwerk,Tiny
6374119610,1432,1,13,25,,Magnus,Jakiro,Night Stalker,Slark,Sniper,Omniknight,Venomancer,Winter Wyvern,Lifestealer,Ember Spirit
6374119616,2972,1,22,36,,Dazzle,Warlock,Sand King,Zeus,Alchemist,Bounty Hunter,Lich,Nature's Prophet,Slark,Pugna
6374119617,2850,1,28,31,,Treant Protector,Omniknight,Mars,Troll Warlord,Silencer,Dawnbreaker,Weaver,Pugna,Void Spirit,Medusa
6374120500,1541,0,31,11,,Mirana,Disruptor,Juggernaut,Bristleback,Magnus,Bounty Hunter,Techies,Earthshaker,Faceless Void,Queen of Pain
6374120509,1875,1,25,37,,Ogre Magi,Dark Seer,Shadow Shaman,Phantom Assassin,Shadow Fiend,Crystal Maiden,Pudge,Invoker,Luna,Necrophos
6374120512,2509,1,40,36,,Enchantress,Earthshaker,Terrorblade,Puck,Legion Commander,Pudge,Winter Wyvern,Wraith King,Alchemist,Spectre
6374120517,3596,0,63,53,,Spirit Breaker,Witch Doctor,Ancient Apparition,Lifestealer,Ember Spirit,Ogre Magi,Underlord,Drow Ranger,Legion Commander,Invoker
6374120518,1991,0,55,38,,Winter Wyvern,Sand King,Sniper,Centaur Warrunner,Ursa,Ancient Apparition,Monkey King,Juggernaut,Underlord,Marci
6374120519,1880,1,17,44,,Weaver,Silencer,Axe,Snapfire,Ursa,Spirit Breaker,Rubick,Anti-Mage,Bristleback,Brewmaster
6374120600,1839,1,21,46,,Shadow Demon,Queen of Pain,Slark,Shadow Shaman,Tidehunter,Lion,Witch Doctor,Faceless Void,Kunkka,Brewmaster
6374120611,2553,1,45,43,,Witch Doctor,Shadow Fiend,Lion,Outworld Devourer,Spirit Breaker,Winter Wyvern,Hoodwink,Timbersaw,Drow Ranger,Void Spirit
6374120613,2198,1,26,32,,Pudge,Windranger,Warlock,Luna,Medusa,Lone Druid,Legion Commander,Skywrath Mage,Abaddon,Queen of Pain
6374121601,3537,1,49,62,,Hoodwink,Lich,Ursa,Leshrac,Winter Wyvern,Luna,Snapfire,Enigma,Bounty Hunter,Kunkka
6374121605,3658,1,34,62,,Pudge,Lion,Centaur Warrunner,Ursa,Windranger,Undying,Vengeful Spirit,Juggernaut,Bounty Hunter,Lina
6374121608,2253,1,23,50,,Windranger,Disruptor,Riki,Clinkz,Wraith King,Skywrath Mage,Magnus,Bounty Hunter,Luna,Kunkka
6374121613,1851,0,41,11,,Undying,Lich,Crystal Maiden,Wraith King,Queen of Pain,Sand King,Outworld Devourer,Huskar,Jakiro,Lifestealer
6374121614,1769,1,8,41,,Grimstroke,Lion,Outworld Devourer,Centaur Warrunner,Slark,Queen of Pain,Magnus,Tidehunter,Medusa,Tinker
6374121619,2695,0,56,43,,Treant Protector,Slark,Earthshaker,Legion Commander,Silencer,Lion,Queen of Pain,Ogre Magi,Sand King,Lifestealer
6374121700,2857,1,39,64,,Pudge,Bane,Brewmaster,Slark,Anti-Mage,Crystal Maiden,Underlord,Timbersaw,Void Spirit,Phantom Assassin
6374121712,4062,1,34,46,,Zeus,Bristleback,Weaver,Ogre Magi,Earthshaker,Hoodwink,Phantom Assassin,Broodmother,Terrorblade,Shadow Shaman
6374122714,2101,0,48,47,,Pudge,Nature's Prophet,Slark,Lion,Pangolier,Oracle,Crystal Maiden,Centaur Warrunner,Spirit Breaker,Drow Ranger
6374122716,2269,1,35,51,,Underlord,Jakiro,Faceless Void,Mirana,Batrider,Winter Wyvern,Witch Doctor,Wraith King,Huskar,Dragon Knight
6374122801,2786,1,35,35,,Weaver,Lich,Bristleback,Troll Warlord,Templar Assassin,Treant Protector,Oracle,Puck,Pangolier,Medusa
6374122802,2861,1,29,38,,Grimstroke,Skywrath Mage,Phantom Assassin,Wraith King,Timbersaw,Gyrocopter,Shadow Fiend,Dazzle,Pudge,Medusa
6374122804,2759,1,20,39,,Tusk,Enigma,Mirana,Axe,Anti-Mage,Treant Protector,Medusa,Chaos Knight,Void Spirit,Lifestealer
6374122805,3111,1,61,68,,Techies,Clockwerk,Timbersaw,Sniper,Nature's Prophet,Grimstroke,Outworld Devourer,Phantom Assassin,Spirit Breaker,Chaos Knight
6374122806,2692,0,48,31,,Witch Doctor,Skywrath Mage,Huskar,Gyrocopter,Templar Assassin,Wraith King,Clockwerk,Hoodwink,Tinker,Slark
6374122810,2005,0,48,21,,Invoker,Pangolier,Drow Ranger,Faceless Void,Magnus,Dawnbreaker,Windranger,Jakiro,Bloodseeker,Monkey King
6374122900,1193,1,10,31,,Marci,Venomancer,Luna,Huskar,Tusk,Invoker,Nyx Assassin,Mars,Kunkka,Wraith King
6374122902,2939,1,34,54,,Clockwerk,Crystal Maiden,Wraith King,Silencer,Storm Spirit,Skywrath Mage,Enchantress,Phantom Assassin,Axe,Shadow Fiend
6374122903,3563,1,68,56,,Shadow Shaman,Pudge,Tusk,Phantom Lancer,Winter Wyvern,Sniper,Windranger,Dark Willow,Ogre Magi,Void Spirit
6374123815,2053,1,21,51,,Treant Protector,Tiny,Centaur Warrunner,Juggernaut,Keeper of the Light,Lich,Medusa,Legion Commander,Vengeful Spirit,Weaver
6374123816,2294,1,39,43,,Mirana,Witch Doctor,Faceless Void,Lone Druid,Legion Commander,Lion,Puck,Visage,Magnus,Wraith King
6374123907,2922,1,34,69,,Underlord,Sniper,Juggernaut,Shadow Shaman,Void Spirit,Tusk,Marci,Ancient Apparition,Medusa,Slark
6374123911,3257,0,54,44,,Lina,Invoker,Axe,Crystal Maiden,Bounty Hunter,Spirit Breaker,Dark Willow,Shadow Fiend,Slardar,Sniper
6374124700,1932,0,44,32,,Gyrocopter,Jakiro,Ember Spirit,Timbersaw,Juggernaut,Spirit Breaker,Doom,Pangolier,Ancient Apparition,Anti-Mage
6374124702,3035,0,43,45,,Warlock,Keeper of the Light,Timbersaw,Zeus,Medusa,Jakiro,Axe,Drow Ranger,Bounty Hunter,Puck
6374124711,1865,0,50,14,,Dazzle,Shadow Demon,Night Stalker,Outworld Devourer,Drow Ranger,Nature's Prophet,Pudge,Weaver,Omniknight,Anti-Mage
6374124712,2334,1,22,48,,Keeper of the Light,Silencer,Zeus,Morphling,Tiny,Sniper,Clinkz,Huskar,Riki,Bane
6374124713,3987,1,67,60,,Phoenix,Gyrocopter,Clockwerk,Riki,Windranger,Disruptor,Sven,Phantom Assassin,Sniper,Enigma
6374124814,2740,0,57,26,,Pudge,Drow Ranger,Sniper,Disruptor,Viper,Venomancer,Lion,Spectre,Medusa,Rubick
6374124815,3277,0,49,38,,Shadow Shaman,Faceless Void,Nature's Prophet,Templar Assassin,Axe,Lina,Leshrac,Underlord,Medusa,Sniper
6374124819,3261,0,57,52,,Sniper,Witch Doctor,Night Stalker,Slark,Medusa,Pudge,Bane,Drow Ranger,Storm Spirit,Void Spirit
6374125600,2553,0,42,21,,Skywrath Mage,Lion,Axe,Storm Spirit,Clinkz,Snapfire,Lich,Mirana,Drow Ranger,Shadow Fiend
6374125616,1847,0,37,13,,Dawnbreaker,Legion Commander,Nature's Prophet,Skywrath Mage,Zeus,Necrophos,Windranger,Troll Warlord,Ogre Magi,Invoker
6374125617,2075,0,43,21,,Winter Wyvern,Jakiro,Legion Commander,Kunkka,Tinker,Weaver,Shadow Demon,Bounty Hunter,Sniper,Wraith King
6374125700,2338,1,33,50,,Lion,Bane,Legion Commander,Queen of Pain,Juggernaut,Invoker,Mirana,Centaur Warrunner,Lich,Medusa
6374125710,3327,0,43,40,,Alchemist,Invoker,Tinker,Windranger,Faceless Void,Undying,Drow Ranger,Ember Spirit,Juggernaut,Silencer
6374125711,1900,1,23,45,,Treant Protector,Magnus,Shadow Shaman,Slark,Silencer,Bane,Pudge,Bristleback,Lifestealer,Outworld Devourer
6374126401,2402,1,30,54,,Hoodwink,Treant Protector,Slark,Wraith King,Storm Spirit,Witch Doctor,Tusk,Drow Ranger,Bloodseeker,Pangolier
6374126409,3019,1,40,58,,Pudge,Zeus,Keeper of the Light,Sand King,Phantom Lancer,Witch Doctor,Jakiro,Shadow Shaman,Spirit Breaker,Luna
6374126411,2244,0,42,28,,Mars,Lion,Invoker,Silencer,Bristleback,Lina,Rubick,Storm Spirit,Shadow Fiend,Phantom Assassin
6374126416,4593,1,75,69,,Treant Protector,Hoodwink,Weaver,Phantom Assassin,Queen of Pain,Silencer,Zeus,Void Spirit,Monkey King,Lina
6374127205,3284,0,54,52,,Silencer,Faceless Void,Sniper,Lina,Wraith King,Windranger,Techies,Jakiro,Void Spirit,Sven
6374127207,2133,0,39,18,,Ogre Magi,Enigma,Omniknight,Void Spirit,Drow Ranger,Spirit Breaker,Winter Wyvern,Wraith King,Razor,Pangolier
6374127219,1893,0,46,23,,Silencer,Enigma,Shadow Fiend,Mars,Phantom Assassin,Sand King,Grimstroke,Morphling,Windranger,Outworld Devourer
6374127908,2063,0,55,19,,Spirit Breaker,Grimstroke,Anti-Mage,Zeus,Marci,Abaddon,Silencer,Timbersaw,Morphling,Legion Commander
6374127911,2490,1,28,53,,Pudge,Shadow Fiend,Mirana,Winter Wyvern,Ogre Magi,Medusa,Outworld Devourer,Bloodseeker,Spirit Breaker,Windranger
6374127912,2972,0,67,43,,Pudge,Venomancer,Spectre,Centaur Warrunner,Dazzle,Nature's Prophet,Lion,Treant Protector,Ogre Magi,Alchemist
6374127914,1586,1,14,52,,Spirit Breaker,Silencer,Morphling,Clockwerk,Undying,Witch Doctor,Sniper,Lion,Phantom Assassin,Queen of Pain
6374127919,1889,1,11,29,,Bristleback,Phantom Assassin,Keeper of the Light,Lina,Zeus,Jakiro,Sniper,Necrophos,Sand King,Ursa
6374128007,1185,0,14,14,,Techies,Sniper,Nyx Assassin,Venomancer,Dark Willow,Storm Spirit,Crystal Maiden,Mirana,Invoker,Ursa
6374128015,2053,1,22,36,,Lich,Shadow Demon,Pudge,Juggernaut,Sniper,Ogre Magi,Winter Wyvern,Lina,Magnus,Slark
6374128017,2354,0,59,43,,Techies,Clinkz,Sand King,Venomancer,Pudge,Bane,Snapfire,Dragon Knight,Clockwerk,Wraith King
6374129709,1856,1,25,46,,Bristleback,Rubick,Grimstroke,Lina,Shadow Fiend,Void Spirit,Tiny,Earth Spirit,Legion Commander,Outworld Devourer
6374129711,2822,1,32,52,,Slardar,Drow Ranger,Nyx Assassin,Skywrath Mage,Arc Warden,Axe,Pudge,Puck,Phantom Lancer,Bounty Hunter
6374129802,3076,1,38,49,,Juggernaut,Kunkka,Zeus,Dragon Knight,Viper,Wraith King,Bristleback,Drow Ranger,Pudge,Lion
6374130514,1673,0,57,9,,Jakiro,Chaos Knight,Vengeful Spirit,Zeus,Ursa,Ancient Apparition,Tinker,Sven,Necrophos,Axe
6374130518,1907,0,36,19,,Bane,Nyx Assassin,Razor,Batrider,Wraith King,Grimstroke,Witch Doctor,Luna,Doom,Queen of Pain
6374130606,2555,0,63,31,,Ancient Apparition,Witch Doctor,Abaddon,Ember Spirit,Ursa,Crystal Maiden,Rubick,Outworld Devourer,Medusa,Sand King
6374134306,2342,0,50,29,,Luna,Abaddon,Morphling,Anti-Mage,Bounty Hunter,Weaver,Invoker,Phantom Assassin,Rubick,Legion Commander
6374134403,3278,1,55,52,,Winter Wyvern,Windranger,Lion,Spirit Breaker,Bloodseeker,Snapfire,Tinker,Techies,Legion Commander,Phantom Assassin
6374134416,1708,1,19,33,,Pudge,Shadow Shaman,Juggernaut,Earthshaker,Necrophos,Lion,Mars,Phantom Assassin,Dazzle,Alchemist
6374135106,2666,0,47,36,,Pudge,Silencer,Ancient Apparition,Juggernaut,Puck,Hoodwink,Bane,Mars,Shadow Fiend,Invoker
6374135107,3013,0,51,45,,Lion,Hoodwink,Timbersaw,Juggernaut,Tinker,Pudge,Jakiro,Ogre Magi,Ember Spirit,Drow Ranger
6374135108,2932,1,40,55,,Weaver,Ancient Apparition,Timbersaw,Tinker,Slark,Underlord,Puck,Ogre Magi,Queen of Pain,Lifestealer
6374135110,2157,0,55,31,,Rubick,Bane,Templar Assassin,Night Stalker,Morphling,Gyrocopter,Earthshaker,Beastmaster,Queen of Pain,Lifestealer
6374135111,2304,0,36,19,,Bounty Hunter,Bloodseeker,Morphling,Clockwerk,Drow Ranger,Snapfire,Lion,Luna,Tidehunter,Shadow Fiend
6374135113,2528,0,58,31,,Techies,Silencer,Spirit Breaker,Viper,Bristleback,Invoker,Nature's Prophet,Sniper,Alchemist,Chaos Knight
6374135115,2600,1,48,45,,Crystal Maiden,Queen of Pain,Night Stalker,Phantom Lancer,Puck,Treant Protector,Invoker,Dawnbreaker,Outworld Devourer,Bloodseeker
6374135203,2182,0,59,24,,Pudge,Ancient Apparition,Sand King,Luna,Invoker,Windranger,Lina,Centaur Warrunner,Sniper,Phantom Assassin
6374135805,2696,0,45,33,,Shadow Demon,Spirit Breaker,Legion Commander,Storm Spirit,Anti-Mage,Jakiro,Venomancer,Wraith King,Lion,Windranger
6374135807,3033,1,40,34,,Undying,Luna,Dazzle,Mars,Wraith King,Shadow Fiend,Sniper,Viper,Bloodseeker,Ursa
6374135808,2036,0,49,15,,Pudge,Timbersaw,Nyx Assassin,Weaver,Tinker,Invoker,Enigma,Shadow Fiend,Outworld Devourer,Silencer
6374135812,1740,0,21,11,,Hoodwink,Night Stalker,Shadow Fiend,Faceless Void,Naga Siren,Ember Spirit,Drow Ranger,Weaver,Tusk,Nyx Assassin
6374135815,3574,0,65,59,,Skywrath Mage,Pudge,Bounty Hunter,Necrophos,Sniper,Treant Protector,Elder Titan,Night Stalker,Drow Ranger,Void Spirit
6374135905,1985,1,21,38,,Viper,Morphling,Tidehunter,Lifestealer,Ogre Magi,Mirana,Spectre,Disruptor,Tusk,Bounty Hunter
6374135906,2485,1,32,33,,Venomancer,Rubick,Shadow Fiend,Clockwerk,Leshrac,Pugna,Jakiro,Juggernaut,Bristleback,Sniper
6374135907,2420,1,33,58,,Spirit Breaker,Lion,Bristleback,Queen of Pain,Wraith King,Jakiro,Windranger,Timbersaw,Spectre,Tinker
6374135916,1862,0,32,22,,Io,Lion,Luna,Clinkz,Centaur Warrunner,Pudge,Dragon Knight,Snapfire,Anti-Mage,Invoker
6374135917,2781,0,58,47,,Enigma,Sven,Slark,Silencer,Sniper,Shadow Shaman,Disruptor,Skywrath Mage,Legion Commander,Clockwerk
6374135918,2066,0,59,27,,Lion,Disruptor,Ursa,Tidehunter,Lina,Axe,Marci,Legion Commander,Slark,Void Spirit
6374135919,2438,0,49,34,,Weaver,Marci,Faceless Void,Mars,Necrophos,Hoodwink,Jakiro,Bristleback,Pudge,Phantom Assassin
6374136705,2696,1,29,30,,Lion,Terrorblade,Phoenix,Dark Seer,Viper,Hoodwink,Medusa,Undying,Kunkka,Clinkz
6374136707,2036,1,19,41,,Spirit Breaker,Dark Seer,Grimstroke,Phantom Assassin,Juggernaut,Invoker,Dazzle,Shadow Fiend,Vengeful Spirit,Ursa
6374136712,2178,0,58,29,,Magnus,Treant Protector,Axe,Ember Spirit,Luna,Rubick,Abaddon,Earthshaker,Storm Spirit,Morphling
6374136800,1894,0,41,24,,Bane,Weaver,Outworld Devourer,Spirit Breaker,Luna,Elder Titan,Shadow Shaman,Mars,Chaos Knight,Puck
6374136801,2272,1,34,41,,Undying,Ancient Apparition,Grimstroke,Windranger,Ursa,Dazzle,Snapfire,Marci,Juggernaut,Outworld Devourer
6374136803,2220,1,23,50,,Pudge,Wraith King,Nyx Assassin,Ancient Apparition,Ursa,Winter Wyvern,Clockwerk,Phoenix,Troll Warlord,Spirit Breaker
6374136819,2116,0,40,18,,Dark Willow,Juggernaut,Centaur Warrunner,Crystal Maiden,Timbersaw,Shadow Shaman,Bounty Hunter,Anti-Mage,Marci,Storm Spirit
6374137201,2217,1,31,39,,Keeper of the Light,Dark Willow,Dawnbreaker,Phantom Assassin,Razor,Spirit Breaker,Lifestealer,Disruptor,Outworld Devourer,Silencer
6374137216,3061,0,53,51,,Windranger,Lich,Magnus,Ursa,Monkey King,Pudge,Bristleback,Skywrath Mage,Invoker,Faceless Void
6374137219,1766,1,21,48,,Winter Wyvern,Lion,Spirit Breaker,Juggernaut,Void Spirit,Bounty Hunter,Lich,Pudge,Phantom Assassin,Batrider
6374137301,3033,0,61,56,,Shadow Shaman,Gyrocopter,Slardar,Lina,Terrorblade,Pudge,Grimstroke,Venomancer,Monkey King,Ogre Magi
6374137307,2052,1,27,53,,Leshrac,Nyx Assassin,Razor,Chaos Knight,Snapfire,Weaver,Bristleback,Juggernaut,Dazzle,Clockwerk
6374137312,1946,1,37,47,,Mirana,Clockwerk,Slardar,Phantom Assassin,Storm Spirit,Invoker,Shadow Shaman,Juggernaut,Legion Commander,Sniper
6374137314,2149,1,26,39,,Rubick,Dragon Knight,Necrophos,Juggernaut,Arc Warden,Wraith King,Lina,Dazzle,Spirit Breaker,Void Spirit
6374137401,2158,0,37,25,,Bounty Hunter,Winter Wyvern,Magnus,Slark,Kunkka,Queen of Pain,Spirit Breaker,Bane,Mirana,Phantom Assassin
6374137902,1660,1,6,29,,Pudge,Bane,Lifestealer,Lion,Hoodwink,Tusk,Dark Seer,Phantom Assassin,Tidehunter,Shadow Fiend
6374137904,2286,0,42,24,,Disruptor,Io,Wraith King,Sniper,Sand King,Legion Commander,Crystal Maiden,Enigma,Drow Ranger,Beastmaster
6374137905,2833,0,47,27,,Underlord,Omniknight,Dazzle,Zeus,Slark,Pudge,Ogre Magi,Axe,Warlock,Phantom Assassin
6374137912,2353,0,38,24,,Techies,Silencer,Outworld Devourer,Earth Spirit,Clinkz,Queen of Pain,Dark Willow,Lifestealer,Venomancer,Zeus
6374137913,3190,0,40,42,,Crystal Maiden,Pudge,Abaddon,Tinker,Juggernaut,Rubick,Mirana,Mars,Phantom Assassin,Magnus
6374138112,2627,0,45,35,,Techies,Invoker,Magnus,Disruptor,Shadow Fiend,Dark Willow,Legion Commander,Wraith King,Lich,Queen of Pain
6374138202,2518,1,18,37,,Grimstroke,Doom,Magnus,Slark,Clockwerk,Ogre Magi,Lion,Chaos Knight,Luna,Drow Ranger
